year,state,type,length,tuition,room_board,total_cost
2020,Arizona,Public In-State,4-year,11072.0,12944.0,24016
2020,Arizona,Public Out-of-State,2-year,7642.0,0.0,7642
2020,Arizona,Public Out-of-State,4-year,27417.0,12944.0,40361
2020,Arkansas,Private,4-year,23875.0,8513.0,32388
2020,Arkansas,Public In-State,2-year,3398.0,0.0,3398
2020,Arkansas,Public In-State,4-year,8689.0,9535.0,18224
2020,Arkansas,Public Out-of-State,2-year,4688.0,0.0,4688
2020,Arkansas,Public Out-of-State,4-year,21460.0,9535.0,30995
2020,California,Private,4-year,37009.0,14741.0,51750
2020,California,Public In-State,2-year,1270.0,0.0,1270
2020,California,Public In-State,4-year,8192.0,14845.0,23037
2020,California,Public Out-of-State,2-year,8194.0,0.0,8194
2020,California,Public Out-of-State,4-year,32177.0,14845.0,47022
2020,Colorado,Private,4-year,23791.0,13229.0,37020
2020,Colorado,Public In-State,2-year,3355.0,0.0,3355
2020,Colorado,Public In-State,4-year,9144.0,13041.0,22185
2020,Colorado,Public Out-of-State,2-year,7103.0,0.0,7103
2020,Colorado,Public Out-of-State,4-year,30773.0,13041.0,43814
2020,Connecticut,Private,4-year,43242.0,15332.0,58574
2020,Connecticut,Public In-State,2-year,4516.0,0.0,4516
2020,Connecticut,Public In-State,4-year,13886.0,13677.0,27563
2020,Connecticut,Public Out-of-State,2-year,13490.0,0.0,13490
2020,Connecticut,Public Out-of-State,4-year,35197.0,13677.0,48874
2020,Delaware,Private,4-year,14858.0,12548.0,27406
2020,Delaware,Public In-State,4-year,11091.0,13267.0,24358
2020,Delaware,Public Out-of-State,4-year,31582.0,13267.0,44849
2020,District of Columbia,Private,4-year,44134.0,16697.0,60831
2020,District of Columbia,Public In-State,4-year,6020.0,0.0,6020
2020,District of Columbia,Public Out-of-State,4-year,12704.0,0.0,12704
2020,Florida,Private,4-year,27381.0,12469.0,39850
2020,Florida,Public In-State,2-year,2506.0,0.0,2506
2020,Florida,Public In-State,4-year,4463.0,10774.0,15237
2020,Florida,Public Out-of-State,2-year,9111.0,0.0,9111
2020,Florida,Public Out-of-State,4-year,18514.0,10774.0,29288
2020,Georgia,Private,4-year,29752.0,13050.0,42802
2020,Georgia,Public In-State,2-year,3156.0,0.0,3156
2020,Georgia,Public In-State,4-year,7457.0,11096.0,18553
2020,Georgia,Public Out-of-State,2-year,8398.0,0.0,8398
2020,Georgia,Public Out-of-State,4-year,23167.0,11096.0,34263
2020,Hawaii,Private,4-year,17977.0,14148.0,32125
2020,Hawaii,Public In-State,2-year,3225.0,0.0,3225
2020,Hawaii,Public In-State,4-year,10109.0,11745.0,21854
2020,Hawaii,Public Out-of-State,2-year,8391.0,0.0,8391
2020,Hawaii,Public Out-of-State,4-year,31774.0,11745.0,43519
2020,Idaho,Private,4-year,6429.0,7951.0,14380
2020,Idaho,Public In-State,2-year,3335.0,0.0,3335
2020,Idaho,Public In-State,4-year,7518.0,8820.0,16338
2020,Idaho,Public Out-of-State,2-year,8295.0,0.0,8295
2020,Idaho,Public Out-of-State,4-year,24845.0,8820.0,33665
2020,Illinois,Private,4-year,35570.0,13506.0,49076
2020,Illinois,Public In-State,2-year,4035.0,0.0,4035
2020,Illinois,Public In-State,4-year,14455.0,11351.0,25806
2020,Illinois,Public Out-of-State,2-year,11450.0,0.0,11450
2020,Illinois,Public Out-of-State,4-year,29515.0,11351.0,40866
2020,Indiana,Private,4-year,34263.0,12241.0,46504
2020,Indiana,Public In-State,2-year,4500.0,0.0,4500
2020,Indiana,Public In-State,4-year,9268.0,10718.0,19986
2020,Indiana,Public Out-of-State,2-year,8661.0,0.0,8661
2020,Indiana,Public Out-of-State,4-year,29533.0,10718.0,40251
2020,Iowa,Private,4-year,35019.0,9831.0,44850
2020,Iowa,Public In-State,2-year,5306.0,0.0,5306
2020,Iowa,Public In-State,4-year,9373.0,10436.0,19809
2020,Iowa,Public Out-of-State,2-year,6664.0,0.0,6664
2020,Iowa,Public Out-of-State,4-year,27346.0,10436.0,37782
2020,Kansas,Private,4-year,24179.0,9632.0,33811
2020,Kansas,Public In-State,2-year,3542.0,0.0,3542
2020,Kansas,Public In-State,4-year,9088.0,10013.0,19101
2020,Kansas,Public Out-of-State,2-year,4695.0,0.0,4695
2020,Kansas,Public Out-of-State,4-year,23745.0,10013.0,33758
2020,Kentucky,Private,4-year,26928.0,9354.0,36282
2020,Kentucky,Public In-State,2-year,4395.0,0.0,4395
2020,Kentucky,Public In-State,4-year,10888.0,10911.0,21799
2020,Kentucky,Public Out-of-State,2-year,14826.0,0.0,14826
2020,Kentucky,Public Out-of-State,4-year,26048.0,10911.0,36959
2020,Louisiana,Private,4-year,39482.0,13544.0,53026
2020,Louisiana,Public In-State,2-year,4166.0,0.0,4166
2020,Louisiana,Public In-State,4-year,9571.0,9927.0,19498
2020,Louisiana,Public Out-of-State,2-year,8282.0,0.0,8282
2020,Louisiana,Public Out-of-State,4-year,22128.0,9927.0,32055
2020,Maine,Private,4-year,40353.0,14022.0,54375
2020,Maine,Public In-State,2-year,3778.0,0.0,3778
2020,Maine,Public In-State,4-year,10103.0,10355.0,20458
2020,Maine,Public Out-of-State,2-year,6642.0,0.0,6642
2020,Maine,Public Out-of-State,4-year,28523.0,10355.0,38878
2020,Maryland,Private,4-year,44048.0,14689.0,58737
2020,Maryland,Public In-State,2-year,4330.0,0.0,4330
2020,Maryland,Public In-State,4-year,9714.0,12790.0,22504
2020,Maryland,Public Out-of-State,2-year,10308.0,0.0,10308
2020,Maryland,Public Out-of-State,4-year,27984.0,12790.0,40774
2020,Massachusetts,Private,4-year,47980.0,16217.0,64197
2020,Massachusetts,Public In-State,2-year,5336.0,0.0,5336
2020,Massachusetts,Public In-State,4-year,13729.0,13889.0,27618
2020,Massachusetts,Public Out-of-State,2-year,10690.0,0.0,10690
2020,Massachusetts,Public Out-of-State,4-year,31894.0,13889.0,45783
2020,Michigan,Private,4-year,29405.0,10381.0,39786
2020,Michigan,Public In-State,2-year,3703.0,0.0,3703
2020,Michigan,Public In-State,4-year,13315.0,10772.0,24087
2020,Michigan,Public Out-of-State,2-year,6564.0,0.0,6564
2020,Michigan,Public Out-of-State,4-year,36832.0,10772.0,47604
2020,Minnesota,Private,4-year,34321.0,10877.0,45198
2020,Minnesota,Public In-State,2-year,5566.0,0.0,5566
2020,Minnesota,Public In-State,4-year,11748.0,9863.0,21611
2020,Minnesota,Public Out-of-State,2-year,6151.0,0.0,6151
2020,Minnesota,Public Out-of-State,4-year,24442.0,9863.0,34305
2020,Mississippi,Private,4-year,18612.0,8607.0,27219
2020,Mississippi,Public In-State,2-year,3432.0,0.0,3432
2020,Mississippi,Public In-State,4-year,8604.0,10476.0,19080
2020,Mississippi,Public Out-of-State,2-year,5835.0,0.0,5835
2020,Mississippi,Public Out-of-State,4-year,19402.0,10476.0,29878
2020,Missouri,Private,4-year,26377.0,10705.0,37082
2020,Missouri,Public In-State,2-year,3545.0,0.0,3545
2020,Missouri,Public In-State,4-year,8992.0,9742.0,18734
2020,Missouri,Public Out-of-State,2-year,6797.0,0.0,6797
2020,Missouri,Public Out-of-State,4-year,20877.0,9742.0,30619
2020,Montana,Private,4-year,31724.0,9817.0,41541
2020,Montana,Public In-State,2-year,3871.0,0.0,3871
2020,Montana,Public In-State,4-year,6967.0,9765.0,16732
2020,Montana,Public Out-of-State,2-year,8596.0,0.0,8596
2020,Montana,Public Out-of-State,4-year,25239.0,9765.0,35004
2020,Nebraska,Private,4-year,25313.0,9797.0,35110
2020,Nebraska,Public In-State,2-year,3103.0,0.0,3103
2020,Nebraska,Public In-State,4-year,8582.0,10938.0,19520
2020,Nebraska,Public Out-of-State,2-year,3969.0,0.0,3969
2020,Nebraska,Public Out-of-State,4-year,22152.0,10938.0,33090
2020,Nevada,Private,4-year,26284.0,14187.0,40471
2020,Nevada,Public In-State,4-year,6023.0,11964.0,17987
2020,Nevada,Public Out-of-State,4-year,21678.0,11964.0,33642
2020,New Hampshire,Private,4-year,33446.0,14070.0,47516
2020,New Hampshire,Public In-State,2-year,7130.0,0.0,7130
2020,New Hampshire,Public In-State,4-year,16679.0,12055.0,28734
2020,New Hampshire,Public Out-of-State,2-year,15335.0,0.0,15335
2020,New Hampshire,Public Out-of-State,4-year,30594.0,12055.0,42649
2020,New Jersey,Private,4-year,38652.0,13980.0,52632
2020,New Jersey,Public In-State,2-year,4779.0,0.0,4779
2020,New Jersey,Public In-State,4-year,14360.0,14012.0,28372
2020,New Jersey,Public Out-of-State,2-year,8092.0,0.0,8092
2020,New Jersey,Public Out-of-State,4-year,29435.0,14012.0,43447
2020,New Mexico,Private,4-year,25363.0,11599.0,36962
2020,New Mexico,Public In-State,2-year,1724.0,0.0,1724
2020,New Mexico,Public In-State,4-year,7152.0,9041.0,16193
2020,New Mexico,Public Out-of-State,2-year,6624.0,0.0,6624
2020,New Mexico,Public Out-of-State,4-year,19181.0,9041.0,28222
2020,New York,Private,4-year,41404.0,15554.0,56958
2020,New York,Public In-State,2-year,5476.0,0.0,5476
2020,New York,Public In-State,4-year,8467.0,15408.0,23875
2020,New York,Public Out-of-State,2-year,9228.0,0.0,9228
2020,New York,Public Out-of-State,4-year,22669.0,15408.0,38077
2020,North Carolina,Private,4-year,35379.0,12628.0,48007
2020,North Carolina,Public In-State,2-year,2494.0,0.0,2494
2020,North Carolina,Public In-State,4-year,7228.0,10342.0,17570
2020,North Carolina,Public Out-of-State,2-year,8658.0,0.0,8658
2020,North Carolina,Public Out-of-State,4-year,23357.0,10342.0,33699
2020,North Dakota,Private,4-year,15732.0,7971.0,23703
2020,North Dakota,Public In-State,2-year,5073.0,0.0,5073
2020,North Dakota,Public In-State,4-year,8628.0,8821.0,17449
2020,North Dakota,Public Out-of-State,2-year,6031.0,0.0,6031
2020,North Dakota,Public Out-of-State,4-year,13936.0,8821.0,22757
2020,Ohio,Private,4-year,34008.0,11861.0,45869
2020,Ohio,Public In-State,2-year,4330.0,0.0,4330
2020,Ohio,Public In-State,4-year,9902.0,12486.0,22388
2020,Ohio,Public Out-of-State,2-year,7528.0,0.0,7528
2020,Ohio,Public Out-of-State,4-year,24830.0,12486.0,37316
2020,Oklahoma,Private,4-year,29429.0,9846.0,39275
2020,Oklahoma,Public In-State,2-year,4150.0,0.0,4150
2020,Oklahoma,Public In-State,4-year,8009.0,8950.0,16959
2020,Oklahoma,Public Out-of-State,2-year,9484.0,0.0,9484
2020,Oklahoma,Public Out-of-State,4-year,21695.0,8950.0,30645
2020,Oregon,Private,4-year,42202.0,12931.0,55133
2020,Oregon,Public In-State,2-year,4881.0,0.0,4881
2020,Oregon,Public In-State,4-year,10813.0,12769.0,23582
2020,Oregon,Public Out-of-State,2-year,8640.0,0.0,8640
2020,Oregon,Public Out-of-State,4-year,32068.0,12769.0,44837
2020,Pennsylvania,Private,4-year,42812.0,13945.0,56757
2020,Pennsylvania,Public In-State,2-year,5348.0,0.0,5348
2020,Pennsylvania,Public In-State,4-year,15565.0,11839.0,27404
2020,Pennsylvania,Public Out-of-State,2-year,13480.0,0.0,13480
2020,Pennsylvania,Public Out-of-State,4-year,30222.0,11839.0,42061
2020,Rhode Island,Private,4-year,43919.0,15402.0,59321
2020,Rhode Island,Public In-State,2-year,4700.0,0.0,4700
2020,Rhode Island,Public In-State,4-year,13105.0,12487.0,25592
2020,Rhode Island,Public Out-of-State,2-year,12544.0,0.0,12544
2020,Rhode Island,Public Out-of-State,4-year,30871.0,12487.0,43358
2020,South Carolina,Private,4-year,26270.0,9965.0,36235
2020,South Carolina,Public In-State,2-year,4916.0,0.0,4916
2020,South Carolina,Public In-State,4-year,12497.0,10293.0,22790
2020,South Carolina,Public Out-of-State,2-year,10206.0,0.0,10206
2020,South Carolina,Public Out-of-State,4-year,32853.0,10293.0,43146
2020,South Dakota,Private,4-year,25353.0,8253.0,33606
2020,South Dakota,Public In-State,2-year,6469.0,0.0,6469
2020,South Dakota,Public In-State,4-year,8978.0,8320.0,17298
2020,South Dakota,Public Out-of-State,2-year,6043.0,0.0,6043
2020,South Dakota,Public Out-of-State,4-year,12866.0,8320.0,21186
2020,Tennessee,Private,4-year,29200.0,10838.0,40038
2020,Tennessee,Public In-State,2-year,4379.0,0.0,4379
2020,Tennessee,Public In-State,4-year,10164.0,10196.0,20360
2020,Tennessee,Public Out-of-State,2-year,16937.0,0.0,16937
2020,Tennessee,Public Out-of-State,4-year,24786.0,10196.0,34982
2020,Texas,Private,4-year,36014.0,12017.0,48031
2020,Texas,Public In-State,2-year,2380.0,0.0,2380
2020,Texas,Public In-State,4-year,8598.0,10113.0,18711
2020,Texas,Public Out-of-State,2-year,6373.0,0.0,6373
2020,Texas,Public Out-of-State,4-year,24889.0,10113.0,35002
2020,Utah,Private,4-year,7600.0,8107.0,15707
2020,Utah,Public In-State,2-year,3929.0,0.0,3929
2020,Utah,Public In-State,4-year,6700.0,7919.0,14619
2020,Utah,Public Out-of-State,2-year,12460.0,0.0,12460
2020,Utah,Public Out-of-State,4-year,21273.0,7919.0,29192
2020,Vermont,Private,4-year,46445.0,14576.0,61021
2020,Vermont,Public In-State,2-year,6654.0,0.0,6654
2020,Vermont,Public In-State,4-year,17083.0,12582.0,29665
2020,Vermont,Public Out-of-State,2-year,13398.0,0.0,13398
2020,Vermont,Public Out-of-State,4-year,41057.0,12582.0,53639
2020,Virginia,Private,4-year,23493.0,11255.0,34748
2020,Virginia,Public In-State,2-year,5237.0,0.0,5237
2020,Virginia,Public In-State,4-year,13655.0,11419.0,25074
2020,Virginia,Public Out-of-State,2-year,11529.0,0.0,11529
2020,Virginia,Public Out-of-State,4-year,35831.0,11419.0,47250
2020,Washington,Private,4-year,39791.0,12541.0,52332
2020,Washington,Public In-State,2-year,4468.0,0.0,4468
2020,Washington,Public In-State,4-year,7168.0,12678.0,19846
2020,Washington,Public Out-of-State,2-year,6500.0,0.0,6500
2020,Washington,Public Out-of-State,4-year,30154.0,12678.0,42832
2020,West Virginia,Private,4-year,12673.0,9773.0,22446
2020,West Virginia,Public In-State,2-year,4344.0,0.0,4344
2020,West Virginia,Public In-State,4-year,8195.0,10839.0,19034
2020,West Virginia,Public Out-of-State,2-year,9976.0,0.0,9976
2020,West Virginia,Public Out-of-State,4-year,22242.0,10839.0,33081
2020,Wisconsin,Private,4-year,35554.0,11244.0,46798
2020,Wisconsin,Public In-State,2-year,4476.0,0.0,4476
2020,Wisconsin,Public In-State,4-year,8764.0,9020.0,17784
2020,Wisconsin,Public Out-of-State,2-year,6499.0,0.0,6499
2020,Wisconsin,Public Out-of-State,4-year,25522.0,9020.0,34542
2020,Wyoming,Public In-State,2-year,4136.0,0.0,4136
2020,Wyoming,Public In-State,4-year,4747.0,10154.0,14901
2020,Wyoming,Public Out-of-State,2-year,10101.0,0.0,10101
2020,Wyoming,Public Out-of-State,4-year,14803.0,10154.0,24957
2021,Alabama,Private,4-year,17354.0,10613.0,27967
2021,Alabama,Public In-State,2-year,5048.0,0.0,5048
2021,Alabama,Public In-State,4-year,,10376.0,10376
2021,Alabama,Public Out-of-State,2-year,10082.0,0.0,10082
2021,Alabama,Public Out-of-State,4-year,27005.0,10376.0,37381
2021,Alaska,Private,4-year,19575.0,8787.0,28362
2021,Alaska,Public In-State,4-year,,13336.0,13336
2021,Alaska,Public Out-of-State,4-year,25535.0,13336.0,38871
2021,Arizona,Private,4-year,13108.0,9754.0,22862
2021,Arizona,Public In-State,2-year,2160.0,0.0,2160
2021,Arizona,Public In-State,4-year,,13272.0,13272
2021,Arizona,Public Out-of-State,2-year,6927.0,0.0,6927
2021,Arizona,Public Out-of-State,4-year,25426.0,13272.0,38698
2021,Arkansas,Private,4-year,24998.0,8616.0,33614
2021,Arkansas,Public In-State,2-year,3484.0,0.0,3484
2021,Arkansas,Public In-State,4-year,,9794.0,9794
2021,Arkansas,Public Out-of-State,2-year,4845.0,0.0,4845
2021,Arkansas,Public Out-of-State,4-year,21598.0,9794.0,31392
2021,California,Private,4-year,38477.0,15203.0,53680
2021,California,Public In-State,2-year,1285.0,0.0,1285
2021,California,Public In-State,4-year,,15614.0,15614
2021,California,Public Out-of-State,2-year,8491.0,0.0,8491
2021,California,Public Out-of-State,4-year,34398.0,15614.0,50012
2021,Colorado,Private,4-year,23128.0,13750.0,36878
2021,Colorado,Public In-State,2-year,3468.0,0.0,3468
2021,Colorado,Public In-State,4-year,,13019.0,13019
2021,Colorado,Public Out-of-State,2-year,8889.0,0.0,8889
2021,Colorado,Public Out-of-State,4-year,30930.0,13019.0,43949
2021,Connecticut,Private,4-year,43013.0,15694.0,58707
2021,Connecticut,Public In-State,2-year,4522.0,0.0,4522
2021,Connecticut,Public In-State,4-year,,13938.0,13938
2021,Connecticut,Public Out-of-State,2-year,13483.0,0.0,13483
2021,Connecticut,Public Out-of-State,4-year,36881.0,13938.0,50819
2021,Delaware,Private,4-year,14501.0,11242.0,25743
2021,Delaware,Public In-State,4-year,,13518.0,13518
2021,Delaware,Public Out-of-State,4-year,31809.0,13518.0,45327
2021,District of Columbia,Private,4-year,44692.0,17220.0,61912
2021,District of Columbia,Public Out-of-State,4-year,13004.0,0.0,13004
2021,Florida,Private,4-year,28860.0,12983.0,41843
2021,Florida,Public In-State,2-year,2506.0,0.0,2506
2021,Florida,Public In-State,4-year,,11003.0,11003
2021,Florida,Public Out-of-State,2-year,9111.0,0.0,9111
2021,Florida,Public Out-of-State,4-year,18322.0,11003.0,29325
2021,Georgia,Private,4-year,30380.0,13247.0,43627
2021,Georgia,Public In-State,2-year,3169.0,0.0,3169
2021,Georgia,Public In-State,4-year,,11186.0,11186
2021,Georgia,Public Out-of-State,2-year,8535.0,0.0,8535
2021,Georgia,Public Out-of-State,4-year,23430.0,11186.0,34616
2021,Hawaii,Private,4-year,19096.0,13852.0,32948
2021,Hawaii,Public In-State,2-year,3226.0,0.0,3226
2021,Hawaii,Public In-State,4-year,,11815.0,11815
2021,Hawaii,Public Out-of-State,2-year,8378.0,0.0,8378
2021,Hawaii,Public Out-of-State,4-year,32043.0,11815.0,43858
2021,Idaho,Private,4-year,6452.0,8728.0,15180
2021,Idaho,Public In-State,2-year,3332.0,0.0,3332
2021,Idaho,Public In-State,4-year,,9036.0,9036
2021,Idaho,Public Out-of-State,2-year,8235.0,0.0,8235
2021,Idaho,Public Out-of-State,4-year,24700.0,9036.0,33736
2021,Illinois,Private,4-year,35894.0,13889.0,49783
2021,Illinois,Public In-State,2-year,4180.0,0.0,4180
2021,Illinois,Public In-State,4-year,,11673.0,11673
2021,Illinois,Public Out-of-State,2-year,11166.0,0.0,11166
2021,Illinois,Public Out-of-State,4-year,28660.0,11673.0,40333
2021,Indiana,Private,4-year,35447.0,12764.0,48211
2021,Indiana,Public In-State,2-year,4637.0,0.0,4637
2021,Indiana,Public In-State,4-year,,10915.0,10915
2021,Indiana,Public Out-of-State,2-year,8927.0,0.0,8927
2021,Indiana,Public Out-of-State,4-year,28972.0,10915.0,39887
2021,Iowa,Private,4-year,35224.0,10158.0,45382
2021,Iowa,Public In-State,2-year,5411.0,0.0,5411
2021,Iowa,Public In-State,4-year,,10416.0,10416
2021,Iowa,Public Out-of-State,2-year,6844.0,0.0,6844
2021,Iowa,Public Out-of-State,4-year,27684.0,10416.0,38100
2021,Kansas,Private,4-year,25523.0,9816.0,35339
2021,Kansas,Public In-State,2-year,3648.0,0.0,3648
2021,Kansas,Public In-State,4-year,,10001.0,10001
2021,Kansas,Public Out-of-State,2-year,4828.0,0.0,4828
2021,Kansas,Public Out-of-State,4-year,23945.0,10001.0,33946
2021,Kentucky,Private,4-year,26996.0,9279.0,36275
2021,Kentucky,Public In-State,2-year,4517.0,0.0,4517
2021,Kentucky,Public In-State,4-year,,11342.0,11342
2021,Kentucky,Public Out-of-State,2-year,15262.0,0.0,15262
2021,Kentucky,Public Out-of-State,4-year,25049.0,11342.0,36391
2021,Louisiana,Private,4-year,41393.0,14133.0,55526
2021,Louisiana,Public In-State,2-year,4219.0,0.0,4219
2021,Louisiana,Public In-State,4-year,,10389.0,10389
2021,Louisiana,Public Out-of-State,2-year,6770.0,0.0,6770
2021,Louisiana,Public Out-of-State,4-year,23333.0,10389.0,33722
2021,Maine,Private,4-year,40007.0,13948.0,53955
2021,Maine,Public In-State,2-year,3857.0,0.0,3857
2021,Maine,Public In-State,4-year,,10300.0,10300
2021,Maine,Public Out-of-State,2-year,6746.0,0.0,6746
2021,Maine,Public Out-of-State,4-year,29061.0,10300.0,39361
2021,Maryland,Private,4-year,44356.0,13778.0,58134
2021,Maryland,Public In-State,2-year,4369.0,0.0,4369
2021,Maryland,Public In-State,4-year,,12979.0,12979
2021,Maryland,Public Out-of-State,2-year,10623.0,0.0,10623
2021,Maryland,Public Out-of-State,4-year,26376.0,12979.0,39355
2021,Massachusetts,Private,4-year,49152.0,16631.0,65783
2021,Massachusetts,Public In-State,2-year,5529.0,0.0,5529
2021,Massachusetts,Public In-State,4-year,,14378.0,14378
2021,Massachusetts,Public Out-of-State,2-year,10680.0,0.0,10680
2021,Massachusetts,Public Out-of-State,4-year,32019.0,14378.0,46397
2021,Michigan,Private,4-year,31055.0,10735.0,41790
2021,Michigan,Public In-State,2-year,3756.0,0.0,3756
2021,Michigan,Public In-State,4-year,,11061.0,11061
2021,Michigan,Public Out-of-State,2-year,7707.0,0.0,7707
2021,Michigan,Public Out-of-State,4-year,39427.0,11061.0,50488
2021,Minnesota,Private,4-year,34608.0,11167.0,45775
2021,Minnesota,Public In-State,2-year,5545.0,0.0,5545
2021,Minnesota,Public In-State,4-year,,10021.0,10021
2021,Minnesota,Public Out-of-State,2-year,6012.0,0.0,6012
2021,Minnesota,Public Out-of-State,4-year,24620.0,10021.0,34641
2021,Mississippi,Private,4-year,19222.0,9041.0,28263
2021,Mississippi,Public In-State,2-year,3491.0,0.0,3491
2021,Mississippi,Public In-State,4-year,,10579.0,10579
2021,Mississippi,Public Out-of-State,2-year,5820.0,0.0,5820
2021,Mississippi,Public Out-of-State,4-year,20160.0,10579.0,30739
2021,Missouri,Private,4-year,27723.0,11075.0,38798
2021,Missouri,Public In-State,2-year,3676.0,0.0,3676
2021,Missouri,Public In-State,4-year,,10084.0,10084
2021,Missouri,Public Out-of-State,2-year,6783.0,0.0,6783
2021,Missouri,Public Out-of-State,4-year,21880.0,10084.0,31964
2021,Montana,Private,4-year,32064.0,9844.0,41908
2021,Montana,Public In-State,2-year,3981.0,0.0,3981
2021,Montana,Public In-State,4-year,,9938.0,9938
2021,Montana,Public Out-of-State,2-year,9038.0,0.0,9038
2021,Montana,Public Out-of-State,4-year,26368.0,9938.0,36306
2021,Nebraska,Private,4-year,24985.0,9999.0,34984
2021,Nebraska,Public In-State,2-year,3179.0,0.0,3179
2021,Nebraska,Public In-State,4-year,,10591.0,10591
2021,Nebraska,Public Out-of-State,2-year,3956.0,0.0,3956
2021,Nebraska,Public Out-of-State,4-year,22277.0,10591.0,32868
2021,Nevada,Private,4-year,26054.0,14187.0,40241
2021,Nevada,Public In-State,4-year,,11631.0,11631
2021,Nevada,Public Out-of-State,4-year,23010.0,11631.0,34641
2021,New Hampshire,Private,4-year,14934.0,14169.0,29103
2021,New Hampshire,Public In-State,2-year,7123.0,0.0,7123
2021,New Hampshire,Public In-State,4-year,,12472.0,12472
2021,New Hampshire,Public Out-of-State,2-year,15343.0,0.0,15343
2021,New Hampshire,Public Out-of-State,4-year,31256.0,12472.0,43728
2021,New Jersey,Private,4-year,38586.0,13855.0,52441
2021,New Jersey,Public In-State,2-year,4919.0,0.0,4919
2021,New Jersey,Public In-State,4-year,,14151.0,14151
2021,New Jersey,Public Out-of-State,2-year,8136.0,0.0,8136
2021,New Jersey,Public Out-of-State,4-year,28682.0,14151.0,42833
2021,New Mexico,Private,4-year,24892.0,11878.0,36770
2021,New Mexico,Public In-State,2-year,1766.0,0.0,1766
2021,New Mexico,Public In-State,4-year,,9719.0,9719
2021,New Mexico,Public Out-of-State,2-year,6236.0,0.0,6236
2021,New Mexico,Public Out-of-State,4-year,21645.0,9719.0,31364
2021,New York,Private,4-year,42631.0,15792.0,58423
2021,New York,Public In-State,2-year,5576.0,0.0,5576
2021,New York,Public In-State,4-year,,15815.0,15815
2021,New York,Public Out-of-State,2-year,8874.0,0.0,8874
2021,New York,Public Out-of-State,4-year,20113.0,15815.0,35928
2021,North Carolina,Private,4-year,36772.0,13122.0,49894
2021,North Carolina,Public In-State,2-year,2474.0,0.0,2474
2021,North Carolina,Public In-State,4-year,,10519.0,10519
2021,North Carolina,Public Out-of-State,2-year,8511.0,0.0,8511
2021,North Carolina,Public Out-of-State,4-year,23136.0,10519.0,33655
2021,North Dakota,Private,4-year,16408.0,8216.0,24624
2021,North Dakota,Public In-State,2-year,5233.0,0.0,5233
2021,North Dakota,Public In-State,4-year,,8992.0,8992
2021,North Dakota,Public Out-of-State,2-year,6186.0,0.0,6186
2021,North Dakota,Public Out-of-State,4-year,13501.0,8992.0,22493
2021,Ohio,Private,4-year,35352.0,12184.0,47536
2021,Ohio,Public In-State,2-year,4416.0,0.0,4416
2021,Ohio,Public In-State,4-year,,12811.0,12811
2021,Ohio,Public Out-of-State,2-year,7888.0,0.0,7888
2021,Ohio,Public Out-of-State,4-year,26213.0,12811.0,39024
2021,Oklahoma,Private,4-year,29905.0,9918.0,39823
2021,Oklahoma,Public In-State,2-year,4194.0,0.0,4194
2021,Oklahoma,Public In-State,4-year,,9219.0,9219
2021,Oklahoma,Public Out-of-State,2-year,9320.0,0.0,9320
2021,Oklahoma,Public Out-of-State,4-year,21737.0,9219.0,30956
2021,Oregon,Private,4-year,45166.0,13545.0,58711
2021,Oregon,Public In-State,2-year,5136.0,0.0,5136
2021,Oregon,Public In-State,4-year,,12980.0,12980
2021,Oregon,Public Out-of-State,2-year,8710.0,0.0,8710
2021,Oregon,Public Out-of-State,4-year,33935.0,12980.0,46915
2021,Pennsylvania,Private,4-year,43926.0,14431.0,58357
2021,Pennsylvania,Public In-State,2-year,5441.0,0.0,5441
2021,Pennsylvania,Public In-State,4-year,,11508.0,11508
2021,Pennsylvania,Public Out-of-State,2-year,12808.0,0.0,12808
2021,Pennsylvania,Public Out-of-State,4-year,25697.0,11508.0,37205
2021,Rhode Island,Private,4-year,45927.0,15765.0,61692
2021,Rhode Island,Public In-State,2-year,4806.0,0.0,4806
2021,Rhode Island,Public In-State,4-year,,13249.0,13249
2021,Rhode Island,Public Out-of-State,2-year,12884.0,0.0,12884
2021,Rhode Island,Public Out-of-State,4-year,32111.0,13249.0,45360
2021,South Carolina,Private,4-year,27317.0,10312.0,37629
2021,South Carolina,Public In-State,2-year,4964.0,0.0,4964
2021,South Carolina,Public In-State,4-year,,10637.0,10637
2021,South Carolina,Public Out-of-State,2-year,10313.0,0.0,10313
2021,South Carolina,Public Out-of-State,4-year,33055.0,10637.0,43692
2021,South Dakota,Private,4-year,26740.0,8489.0,35229
2021,South Dakota,Public In-State,2-year,7326.0,0.0,7326
2021,South Dakota,Public In-State,4-year,,8166.0,8166
2021,South Dakota,Public Out-of-State,2-year,7224.0,0.0,7224
2021,South Dakota,Public Out-of-State,4-year,12924.0,8166.0,21090
2021,Tennessee,Private,4-year,29862.0,11549.0,41411
2021,Tennessee,Public In-State,2-year,4361.0,0.0,4361
2021,Tennessee,Public In-State,4-year,,10368.0,10368
2021,Tennessee,Public Out-of-State,2-year,17013.0,0.0,17013
2021,Tennessee,Public Out-of-State,4-year,25046.0,10368.0,35414
2021,Texas,Private,4-year,37450.0,12434.0,49884
2021,Texas,Public In-State,2-year,2828.0,0.0,2828
2021,Texas,Public In-State,4-year,,10309.0,10309
2021,Texas,Public Out-of-State,2-year,7764.0,0.0,7764
2021,Texas,Public Out-of-State,4-year,25471.0,10309.0,35780
